freq,nrg_cons,nrg_prc,currency,geo\TIME_PERIOD	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,TOT_KWH,TAX_ENV,NAC,MK	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV,NAC,MT	: 	: 	: 	: 	: 	: 	0.0015 
A,TOT_KWH,TAX_ENV,NAC,PT	: 	: 	: 	: 	: 	: 	0.0011 
A,TOT_KWH,TAX_ENV,NAC,RS	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV,NAC,SE	: 	: 	: 	: 	: 	: 	0.3920 
A,TOT_KWH,TAX_ENV,NAC,SI	: 	: 	: 	: 	: 	: 	0.0015 
A,TOT_KWH,TAX_ENV,NAC,SK	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV,NAC,TR	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV,NAC,XK	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV,NAT,AL	: 	: 	: 	0.0000 e	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,AT	0.0150 	0.0150 	0.0150 	0.0150 	0.0150 	0.0103 	: 
A,TOT_KWH,TAX_ENV,NAT,BA	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,BE	0.0000 	0.0019 	0.0019 	0.0019 	0.0019 	0.0163 	: 
A,TOT_KWH,TAX_ENV,NAT,BG	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,CY	: 	0.0074 	0.0150 	0.0154 	0.0324 	0.0597 	: 
A,TOT_KWH,TAX_ENV,NAT,CZ	0.0300 	0.0300 	0.0300 	0.0300 	0.0283 	0.0283 	: 
A,TOT_KWH,TAX_ENV,NAT,DE	: 	: 	0.0205 	0.0205 	0.0205 	0.0205 	: 
A,TOT_KWH,TAX_ENV,NAT,DK	0.7168 	0.7289 	0.7190 	0.6866 	0.5751 	0.5073 	: 
A,TOT_KWH,TAX_ENV,NAT,EE	0.0045 	0.0045 	0.0045 	0.0023 	0.0010 	0.0010 	: 
A,TOT_KWH,TAX_ENV,NAT,EL	0.0000 	0.0000 	0.0022 	0.0021 	0.0022 	0.0022 	: 
A,TOT_KWH,TAX_ENV,NAT,ES	: 	: 	0.0103 	0.0097 	0.0141 	0.0061 	: 
A,TOT_KWH,TAX_ENV,NAT,FI	0.0224 	0.0224 	0.0224 	0.0224 	0.0224 	0.0224 	: 
A,TOT_KWH,TAX_ENV,NAT,FR	0.0316 	0.0317 	0.0318 	0.0320 	0.0319 	0.0128 	: 
A,TOT_KWH,TAX_ENV,NAT,GE	: 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,HR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,HU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,TOT_KWH,TAX_ENV,NAT,IE	0.0000 	0.0000 	0.0000 	0.0002 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,IS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,IT	: 	: 	0.0127 	0.0129 	0.0134 	0.0133 	: 
A,TOT_KWH,TAX_ENV,NAT,LI	: 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,LT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,LU	0.0010 	0.0010 	0.0010 	0.0010 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,LV	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,MD	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,ME	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,MK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,MT	0.0015 	0.0015 	0.0015 	0.0015 	0.0015 	0.0015 	: 
A,TOT_KWH,TAX_ENV,NAT,NL	0.0014 	0.0037 	0.0044 	-0.0630 	-0.0734 	-0.2265 	: 
A,TOT_KWH,TAX_ENV,NAT,NO	0.1698 	0.1725 	0.1644 	0.1670 	0.1728 	0.1395 	: 
A,TOT_KWH,TAX_ENV,NAT,PL	0.0383 	0.0471 	0.0431 	0.0759 	0.1033 	0.1655 	: 
A,TOT_KWH,TAX_ENV,NAT,PT	0.0000 	0.0010 	0.0010 	0.0010 	0.0010 	0.0010 	: 
A,TOT_KWH,TAX_ENV,NAT,RO	0.0048 	0.0047 	0.0049 	0.0051 	0.0052 	0.0052 	: 
A,TOT_KWH,TAX_ENV,NAT,RS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,SE	0.2950 	0.3310 	0.3470 	0.3530 	0.3560 	0.3600 	: 
A,TOT_KWH,TAX_ENV,NAT,SI	0.0030 	0.0030 	0.0030 	0.0030 	0.0031 	0.0017 	: 
A,TOT_KWH,TAX_ENV,NAT,SK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,TR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,NAT,UA	: 	0.0000 	0.0000 	0.0000 	: 	: 	: 
A,TOT_KWH,TAX_ENV,NAT,UK	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,TOT_KWH,TAX_ENV,NAT,XK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,PPS,AL	: 	: 	: 	0.0000 e	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV,PPS,AT	0.0133 	0.0133 	0.0132 	0.0131 	0.0130 	0.0090 	0.0014 
A,TOT_KWH,TAX_ENV,PPS,BA	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV,PPS,BE	0.0000 	0.0017 	0.0017 	0.0017 	0.0017 	0.0147 	0.0362 
A,TOT_KWH,TAX_ENV,PPS,BG	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV,PPS,CY	: 	0.0082 	0.0166 	0.0168 	0.0353 	0.0659 	0.0774 
A,TOT_KWH,TAX_ENV,PPS,CZ	0.0017 	0.0016 	0.0016 	0.0016 	0.0015 	0.0014 	0.0014 
A,TOT_KWH,TAX_ENV,PPS,DE	: 	: 	0.0185 	0.0186 	0.0185 	0.0185 	0.0183 
A,TOT_KWH,TAX_ENV,PPS,DK	0.0716 	0.0730 	0.0726 	0.0692 	0.0582 	0.0510 	0.0229 
A,TOT_KWH,TAX_ENV,PPS,EA	: 	: 	0.0169 	0.0141 	0.0144 	0.0037 	: 
A,TOT_KWH,TAX_ENV,PPS,EE	0.0058 	0.0056 	0.0055 	0.0029 	0.0012 	0.0012 	0.0011 
A,TOT_KWH,TAX_ENV,PPS,EL	0.0000 	0.0000 	0.0027 	0.0025 	0.0027 	0.0027 	: 
A,TOT_KWH,TAX_ENV,PPS,ES	: 	: 	0.0111 	0.0103 	0.0151 	0.0065 	: 
A,TOT_KWH,TAX_ENV,PPS,EU27_2020	: 	: 	0.0169 	0.0153 	0.0158 	0.0085 	: 
A,TOT_KWH,TAX_ENV,PPS,FI	0.0178 	0.0178 	0.0178 	0.0177 	0.0180 	0.0179 	0.0181 
A,TOT_KWH,TAX_ENV,PPS,FR	0.0282 	0.0284 	0.0292 	0.0294 	0.0294 	0.0118 	0.0010 
A,TOT_KWH,TAX_ENV,PPS,HR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,PPS,HU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV,PPS,IE	0.0000 	0.0000 	0.0000 	0.0002 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,PPS,IS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,PPS,IT	: 	: 	0.0128 	0.0130 	0.0137 	0.0136 	0.0132 
A,TOT_KWH,TAX_ENV,PPS,LT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV,PPS,LU	0.0008 	0.0008 	0.0008 	0.0008 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,PPS,LV	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,PPS,ME	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV,PPS,MK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV,PPS,MT	0.0018 	0.0017 	0.0017 	0.0017 	0.0017 	0.0017 	0.0017 
A,TOT_KWH,TAX_ENV,PPS,NL	0.0012 	0.0032 	0.0038 	-0.0544 	-0.0636 	-0.1950 	: 
A,TOT_KWH,TAX_ENV,PPS,NO	0.0120 	0.0122 	0.0113 	0.0110 	0.0119 	0.0097 	: 
A,TOT_KWH,TAX_ENV,PPS,PL	0.0151 	0.0183 	0.0164 	0.0283 	0.0375 	0.0570 	: 
A,TOT_KWH,TAX_ENV,PPS,PT	0.0000 	0.0012 	0.0012 	0.0012 	0.0012 	0.0012 	0.0013 
A,TOT_KWH,TAX_ENV,PPS,RO	0.0020 	0.0019 	0.0019 	0.0020 	0.0020 	0.0020 	: 
A,TOT_KWH,TAX_ENV,PPS,RS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV,PPS,SE	0.0229 	0.0253 	0.0263 	0.0267 	0.0271 	0.0274 	0.0291 
A,TOT_KWH,TAX_ENV,PPS,SI	0.0036 	0.0036 	0.0036 	0.0036 	0.0037 	0.0020 	0.0018 
A,TOT_KWH,TAX_ENV,PPS,SK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV,PPS,TR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV,PPS,UK	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,AL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,AT	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,BE	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,BG	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,CY	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,CZ	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,DE	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,DK	: 	: 	: 	: 	: 	-0.0025 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,EE	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,EL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,FI	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,FR	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,GE	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,HR	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,IE	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,IS	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,IT	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,LI	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,LT	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,LU	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,MD	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,ME	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,MT	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,NL	: 	: 	: 	: 	: 	0.2636 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,NO	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,PL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,PT	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,RO	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,RS	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,SE	: 	: 	: 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,SI	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,EUR,SK	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,AT	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,BE	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,BG	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,CY	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,CZ	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,DE	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,DK	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,EE	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,FI	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,FR	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,IT	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,LI	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,LT	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,MD	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,MT	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,RS	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,SE	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,SI	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAC,SK	: 	: 	: 	: 	: 	: 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,AL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,AT	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,BE	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,BG	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,CY	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,CZ	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,DE	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,DK	: 	: 	: 	: 	: 	-0.0189 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,EE	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,EL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,FI	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,FR	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,GE	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,HR	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,IE	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,IS	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,IT	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,LI	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,LT	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,LU	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,MD	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,ME	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,MT	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,NL	: 	: 	: 	: 	: 	0.2636 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,NO	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,PL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,PT	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,RO	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,RS	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,SE	: 	: 	: 	0.0000 	0.0000 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,SI	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,NAT,SK	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,AL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,AT	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,BE	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,BG	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,CY	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,CZ	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,DE	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,DK	: 	: 	: 	: 	: 	-0.0019 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,EE	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,EL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,FI	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,FR	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,HR	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,IE	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,IS	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,IT	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,LT	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,LU	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,ME	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,MT	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,NL	: 	: 	: 	: 	: 	0.2270 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,NO	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,PL	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,PT	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,RO	: 	: 	: 	: 	: 	0.0000 	: 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,RS	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,SE	: 	: 	: 	0.0000 	0.0000 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,SI	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_ENV_ALLOW,PPS,SK	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,AL	: 	: 	: 	0.0153 e	0.0156 e	0.0163 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,AT	0.0744 	0.0724 	0.0705 	0.0760 	0.0819 	0.0479 	0.0002 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,BA	0.0140 	0.0143 	0.0146 	0.0152 	0.0154 	0.0155 	0.0136 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,BE	0.1100 	0.0936 	0.0896 	0.0914 	0.0960 	0.0761 	0.0877 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,BG	0.0162 	0.0166 	0.0163 	0.0163 	0.0175 	0.0187 	0.0194 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,CY	: 	0.0555 	0.0656 	0.0572 	0.0776 	0.0847 	0.1400 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,CZ	0.0462 	0.0472 	0.0498 	0.0500 	0.0386 	0.0392 	0.0550 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,DE	: 	: 	0.1572 	0.1608 	0.1638 	0.1223 	0.1162 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,DK	0.1743 	0.1728 	0.1585 	0.1525 	0.1337 	0.1660 	0.1029 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,EA	: 	: 	0.0969 	0.0934 	0.0903 	0.0546 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,EE	0.0357 	0.0356 	0.0373 	0.0344 	0.0399 	0.0491 	0.0484 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,EL	0.0677 	0.0600 	0.0485 	0.0429 	0.0450 	-0.0971 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,ES	: 	: 	0.1191 	0.1097 	0.0903 	0.0665 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,EU27_2020	: 	: 	0.0887 	0.0861 	0.0842 	0.0520 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,FI	0.0495 	0.0504 	0.0522 	0.0521 	0.0529 	0.0525 	0.0535 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,FR	0.0602 	0.0615 	0.0627 	0.0649 	0.0649 	0.0477 	0.0406 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,GE	: 	0.0106 	0.0088 	0.0082 	0.0648 	0.0821 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,HR	0.0207 	0.0295 	0.0296 	0.0292 	0.0292 	0.0302 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,HU	0.0243 	0.0237 	0.0233 	0.0214 	0.0214 	0.0208 	0.0238 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,IE	0.0423 	0.0498 	0.0404 	0.0429 	0.0622 	-0.0303 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,IS	0.0266 	0.0253 	0.0249 	0.0217 	0.0242 	0.0121 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,IT	: 	0.0746 	0.0924 	0.0896 	0.0768 	0.0496 	0.0766 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,LI	: 	0.0268 	0.0279 	0.0283 	0.0287 	0.0316 	0.0444 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,LT	0.0331 	0.0323 	0.0306 	0.0331 	0.0345 	0.0368 	0.0362 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,LU	0.0442 	0.0385 	0.0467 	0.0514 	0.0513 	0.0338 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,LV	0.0563 	0.0514 	0.0522 	0.0519 	0.0483 	0.0554 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,MD	0.0000 	0.0016 	0.0001 	0.0000 	0.0000 	0.0097 	0.0001 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,ME	0.0188 	0.0199 	0.0207 	0.0176 	0.0151 	0.0170 	: 
A,TOT_KWH,TAX_FEE_LEV_CHRG,EUR,MK	0.0124 	0.0119 	0.0119 	0.0123 	0.0037 	0.0047 	0.0136 
